shopify_product_id,handle,title,total_images,best_lifestyle_position,best_lifestyle_url,has_text_overlay,action
9367415390313,centre-de-jeu-9-en-1-toboggan-tout-petits,Centre de jeu 9-en-1 pour tout-petits avec toboggan,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/UHted019e457ad589.jpg,false,SWAP_CLEAN
7798394454121,chaise-bascule-exterieure-avec-tissu-respirant-pour-patio,Chaise berçante de patio avec tissu respirant,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/09yb2e19483a8c00f.jpg,false,SWAP_CLEAN
7752240857193,chaise-bureau-ergonomique-dossier-haut-avec-appui-tete-rotatif,Chaise bureau ergonomique dossier haut appui-tête rotatif,28,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/MNJ1af19aa40af06d.jpg,false,SWAP_CLEAN
7751760216169,chaise-de-bureau-de-massage-avec-repose-pieds-ajustable,Chaise bureau massage inclinable avec repose-pieds ajustable,42,9,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/hBg62519d47004b85.jpg,false,SWAP_CLEAN
7751753203817,chaise-de-bureau-en-velours-fauteuil-pivotant-rembourre,Chaise bureau velours style français boutons cristal,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Ick3e71949530dbe3_e7eaaf66-5d8c-4d61-98f4-46ec7ac76d01.jpg,false,SWAP_CLEAN
7751782400105,chaise-de-bureau-pivotante-en-cuir-pu-avec-cristaux-decoratifs,Chaise de bureau capitonnée cuir synthétique cristaux décoratifs,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/xXz88419492f7cd12.jpg,false,SWAP_CLEAN
7752204189801,chaise-de-bureau-haute-en-lin-inclinable-avec-repose-pieds,Chaise de bureau dossier haut inclinable avec repose-pieds,7,,,,STILL_NO_LIFESTYLE
7752223031401,chaise-de-bureau-ergonomique-avec-support-lombaire-4d-et-accoudoirs,Chaise de bureau ergonomique avec support lombaire 4D,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/9A1b9d19495e604ea.jpg,false,SWAP_CLEAN
7752241283177,chaise-de-bureau-ergonomique-mesh-avec-support-lombaire-ajustable,Chaise de bureau ergonomique avec support lombaire ajustable et appui-tête,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/VLq83419d3b68f2c9.jpg,false,SWAP_CLEAN
7752241021033,chaise-de-bureau-ergonomique-avec-support-lombaire-ajustable,Chaise de bureau ergonomique avec support lombaire réglable,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/2Bf1c219d44a2a81a.jpg,false,SWAP_CLEAN
7752240955497,chaise-bureau-ergonomique-maille-respirante-avec-support-lombaire,Chaise de bureau ergonomique mesh avec appui-tête ajustable,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Ggice519bf61abca9.jpg,false,SWAP_CLEAN
7752194162793,chaise-de-bureau-mi-hauteur-en-velours-avec-dossier-coquille,Chaise de bureau mi-hauteur velours forme festonnée pivotante,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/T2caa219d3ea185fd.jpg,false,SWAP_CLEAN
7752239087721,chaise-de-bureau-sans-accoudoirs-hauteur-ajustable-et-fonction-dinclinaison,Chaise de bureau sans accoudoirs croisillons réglable pivotante,21,9,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/drT76219b56b107b0.jpg,false,SWAP_CLEAN
7752241578089,chaise-de-bureau-sans-accoudoirs-hauteur-ajustable-avec-dossier,Chaise de bureau sans accoudoirs pivotante hauteur ajustable,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/YJd29319c0461ebc5.jpg,false,SWAP_CLEAN
7751754481769,chaise-de-bureau-velours-hauteur-ajustable-avec-roulettes,Chaise de bureau velours capitonnée réglable pivotante,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/6Ju18a191501504a3.jpg,false,SWAP_CLEAN
9365035319401,chaise-camping-pliable-portable-legere,Chaise de camping pliable portable légère tissu Oxford,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Xnb5bd19495e75a1d.jpg,false,SWAP_CLEAN
9376663273577,chaise-hamac-macrame-suspendue-2-coussins,Chaise hamac suspendue en macramé avec 2 coussins,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/JqE68019490f656af_1ecbde93-60e5-4401-975e-cee2fb762eb5.jpg,false,SWAP_CLEAN
9372965961833,chaise-longue-aluminium-patio-dossier-5-niveaux,Chaise longue de patio en aluminium à dossier 5 niveaux,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ZVNa6a19c2c9ce028.jpg,false,SWAP_CLEAN
9376663371881,chaise-longue-double-parasol-roulettes,Chaise longue double avec parasol et roulettes,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/mcEe56194965636fa.jpg,false,SWAP_CLEAN
9371851292777,chaise-longue-inclinable-pliante-remboursee-repose-pieds,Chaise longue inclinable pliante avec repose-pieds rembourrée,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/jqGb8919c220f15df.jpg,false,SWAP_CLEAN
7752226734185,chaise-longue-inclinable-en-rotin-tresse-pour-patio,Chaise longue inclinable rotin avec dossier ajustable,28,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/D7rafa1949553736d_83f06544-5ccf-4221-8e6e-6bece164f78c.jpg,false,SWAP_CLEAN
9365262860393,chaise-longue-pliable-trou-visage,Chaise longue pliable avec trou visage 3 positions,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5Hof3e196c1fa40bb.jpg,false,SWAP_CLEAN
7793455792233,chaise-longue-pliante-avec-trou-visage-transat-ajustable,Chaise longue pliante 5 positions avec trou visage,28,,,,STILL_NO_LIFESTYLE
9376663044201,chaises-longues-pliantes-auvent-5-positions-ensemble-2,Chaise longue pliante avec auvent 5 positions — ensemble de 2,7,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/RBK91019c4b4b3628.jpg,true,SWAP_TEXT
9365036466281,chaise-longue-pliante-auvent-ajustable,Chaise longue pliante avec auvent ajustable 4 positions,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/cUX5fd19d37c53486.jpg,false,SWAP_CLEAN
7751757135977,chaise-longue-pliante-avec-dossier-inclinable-4-positions,Chaise longue pliante avec dossier inclinable,7,,,,STILL_NO_LIFESTYLE
9371100840041,chaise-longue-pliante-trou-facial-5-positions,Chaise longue pliante avec trou facial 5 positions,21,,,,STILL_NO_LIFESTYLE
7798393012329,chaise-longue-pliante-avec-trou-facial-bain-de-soleil-ajustable,Chaise longue pliante avec trou visage ajustable,49,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Bf8daa19496d58e03_519048d9-21aa-4698-b4b5-4e24ce4bd83b.jpg,false,SWAP_CLEAN
7798393143401,chaise-longue-pliante-transat-reglable-avec-oreiller-amovible,Chaise longue pliante dossier ajustable 5 positions,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/sth28219e087212ab.jpg,false,SWAP_CLEAN
9371859452009,chaise-longue-pliante-bois-acacia-avec-coussin,Chaise longue pliante en bois d'acacia avec coussin,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/0t290c19d73bb5e03.jpg,false,SWAP_CLEAN
9365262991465,chaise-longue-pliante-exterieure-ajustable,Chaise longue pliante extérieure dossier ajustable 5 positions,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/7HJd711915015049e.jpg,false,SWAP_CLEAN
7798395011177,chaise-longue-pliante-avec-dossier-inclinable-4-positions-3,Chaise longue pliante inclinable 4 positions avec coussin,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/waga4f196add9d4d7_7a0bf793-471a-43af-8239-13d58566f262.jpg,true,SWAP_TEXT
9365039448169,chaise-longue-pliante-reglable-appui-tete,Chaise longue pliante réglable avec appui-tête,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ATw51619dcf2658be.jpg,false,SWAP_CLEAN
9373970694249,chaises-longues-zero-gravite-table-laterale-ensemble-2,Chaise longue zéro gravité avec table latérale — Ensemble 2,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/6N1a9219db0c7cfad.jpg,false,SWAP_CLEAN
9373971218537,chaise-longue-zero-gravite-pliante-coussin-amovible,Chaise longue zéro gravité pliante avec coussin amovible,21,21,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/af0f1819493e74ae5.jpg,false,SWAP_CLEAN
9365034336361,chaise-pliante-6-places-porte-gobelets,Chaise pliante 6 places avec porte-gobelets et étui,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/zuW32e19492d42b86.jpg,false,SWAP_CLEAN
7752195014761,chaises-de-salle-a-manger-modernes-ensemble-de-4-rembourrees,Chaises de salle à manger rembourrées ensemble de 4,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/SNdec319d46081579_d454446c-38f7-462c-bae5-c2bbacd664f2.jpg,false,SWAP_CLEAN
7752234795113,ensemble-4-chaises-de-salle-a-manger-rembourrees-avec-pieds-acier,Chaises de salle à manger rembourrées ensemble de 4,14,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/6Emf7f19a28944b80_15e420f3-6c55-45a0-9cc3-6aa348e32cb0.jpg,false,SWAP_CLEAN
9365039153257,chaises-longues-pliantes-ensemble-2-pieces-oreiller,Chaises longues pliantes extérieures ensemble 2 pièces avec oreiller,14,,,,STILL_NO_LIFESTYLE
7793456480361,ensemble-de-2-chaises-zero-gravite-pliantes-avec-porte-gobelet,Chaises longues zéro gravité pliantes ensemble de 2,7,,,,STILL_NO_LIFESTYLE
9367416569961,chaises-pliantes-patio-accoudoirs-lot-2,Chaises pliantes de patio avec accoudoirs lot de 2,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/IEK786195f6985fc7_1ab52236-6c82-414e-b429-5ff249e77a8c.jpg,false,SWAP_CLEAN
9371852243049,chaises-pliantes-rembourrees-lin-synthetique-lot-4,Chaises pliantes rembourrées en lin synthétique — lot de 4,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/VZg655197d57243db.jpg,false,SWAP_CLEAN
9359738568809,chariot-kayak-pliable-90kg,Chariot à kayak pliable capacité 90kg roues 25cm,28,15,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/xwO7ff1915015033c.jpg,false,SWAP_CLEAN
7750893633641,chariot-bbq-2-etages-avec-support-boissons-et-crochets,Chariot BBQ 2 étages avec support boissons et crochets,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/V4i7f319ca043baf2.jpg,false,SWAP_CLEAN
9371101495401,chariot-kayak-aluminium-largeur-ajustable,Chariot de kayak aluminium à largeur ajustable,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/yC79b719496f8ae7e.jpg,false,SWAP_CLEAN
9365035548777,chateau-gonflable-4-en-1-glissade-piscine,Château gonflable 4 en 1 avec glissade et piscine,7,,,,STILL_NO_LIFESTYLE
9367414931561,chateau-gonflable-4-en-1-trampoline-glissoire-piscine,"Château gonflable 4 en 1 avec trampoline, glissoire et piscine",7,,,,STILL_NO_LIFESTYLE
9367323050089,chateau-gonflable-6-en-1-trampoline-glissade-piscine,"Château gonflable 6 en 1 avec trampoline, glissade et piscine",7,,,,STILL_NO_LIFESTYLE
9367319117929,cheval-bascule-peluche-sons-realistes,Cheval à bascule en peluche avec sons réalistes,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/VQI04119149b06177.jpg,false,SWAP_CLEAN
9372965601385,classeur-vertical-3-tiroirs-verrouillable-acier,Classeur vertical 3 tiroirs verrouillable en acier,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/KqJ7d4194940b46f4.jpg,false,SWAP_CLEAN
9364960641129,climatiseur-portable-5-en-1-14000-btu-wifi,Climatiseur portable 5-en-1 14000 BTU WiFi,8,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Loqa8b19e211c8517.jpg,false,SWAP_CLEAN
7798394355817,climatiseur-portable-8000-btu-345-pi-avec-deshumidificateur-1,Climatiseur portable 8000 BTU 345 pi² déshumidificateur,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/X5N17819e27711e3c.jpg,false,SWAP_CLEAN
9364961919081,climatiseur-portable-8000-btu-deshumidificateur,Climatiseur portable 8000 BTU avec déshumidificateur et télécommande,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/IuQ5a119a28942c9d.jpg,false,SWAP_CLEAN
9371101266025,climatiseur-portatif-8000-btu-4-fonctions-minuterie,Climatiseur portatif 8 000 BTU 4 fonctions avec minuterie,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Zf7c1e197c140a7ea.jpg,false,SWAP_CLEAN
9364962771049,climatiseur-portatif-ventilateur-ensemble-8000-btu,Climatiseur portatif et ventilateur ensemble 8000 BTU 344 pi²,7,2,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/faAd0a18f72419b7e.jpg,true,SWAP_TEXT
7798394880105,coffre-de-terrasse-28-gallons-en-resine-avec-poignees,Coffre de rangement extérieur étanche 106 litres,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/776dec1951f3a4e3b_5a56f685-c0dc-4378-92ab-a2ab70e38abb.jpg,false,SWAP_CLEAN
7752237121641,table-de-maquillage-avec-miroir-led-et-tiroirs-pour-chambre,Coiffeuse avec miroir éclairé LED et tiroirs,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/w2284a1978c93b3cb.jpg,false,SWAP_CLEAN
7752198914153,coiffeuse-avec-miroir-rabattable-et-tabouret-meuble-maquillage,Coiffeuse avec miroir rabattable et tabouret,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/fOZ25e1964be5a130.jpg,false,SWAP_CLEAN
7752190197865,coiffeuse-moderne-avec-miroir-rabattable-et-tabouret-rembourre,Coiffeuse avec miroir rabattable et tabouret rembourré,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Aih59619623035648_120429a4-5f5c-48ce-9a8d-36a684f2a30f.jpg,false,SWAP_CLEAN
7752236957801,table-de-maquillage-pour-enfants-avec-miroir-tabouret-et-tiroirs,Coiffeuse enfant avec miroir et tabouret 4 tiroirs,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/OFH13519488182ea1.jpg,false,SWAP_CLEAN
7752228733033,coiffeuse-avec-miroir-et-tabouret-design-nuage-pour-enfants-3-6-ans,Coiffeuse enfant avec miroir et tabouret design nuage,7,,,,STILL_NO_LIFESTYLE
9367403298921,coiffeuse-enfant-tabouret-miroirs,Coiffeuse enfant avec tabouret et miroirs,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Lx783f1949342ed6c_56d9d484-0bd3-417c-8f26-87917ea22b3a.jpg,false,SWAP_CLEAN
7752213004393,table-de-maquillage-pour-enfants-avec-tabouret-et-miroirs,Coiffeuse enfant avec tabouret et miroirs pliants,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/0afc4c1974efe5572_160d1133-b1f0-4abb-afe6-757717264ea2.jpg,false,SWAP_CLEAN
7752231059561,table-de-maquillage-eclairee-avec-miroir-led-et-3-tiroirs,Coiffeuse illuminée avec miroir LED et 3 tiroirs,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/bL77be18f5da82cf4.jpg,false,SWAP_CLEAN
9367417225321,composteur-rotatif-double-chambre-43-gallons,Composteur rotatif double chambre 43 gallons,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/DUwd93194930aac01.jpg,false,SWAP_CLEAN
7788348538985,congelateur-compact-1-1-pi-porte-reversible-et-tablette-amovible,"Congélateur compact vertical 1,1 pi³ avec porte réversible",35,28,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/XVg4a71969eedf051_88378766-3c5d-4320-b20c-e9d2fac7cf14.jpg,false,SWAP_CLEAN
9371101724777,contrepoids-chapiteau-ciment-lot-4,Contrepoids de chapiteau remplis de ciment — lot de 4,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/dtnd9119d34ddf296.jpg,true,SWAP_TEXT
9371101560937,coussin-balancoire-2-places-avec-dossier-banc,Coussin balançoire 2 places avec dossier pour banc,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/nebad0198372d889a.jpg,true,SWAP_TEXT
9376663339113,coussin-balancelle-3-places-dossier-antiderapant,Coussin de balancelle 3 places avec dossier antidérapant,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5bpdd519c220f1426.jpg,true,SWAP_TEXT
9373972791401,coussin-chaise-longue-appuie-tete-attaches,Coussin de chaise longue avec appuie-tête et attaches,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/HKn64119c220f06ff.jpg,false,SWAP_CLEAN
9371100971113,coussin-securite-trampoline-12-pi,Coussin de protection trampoline 12 pi,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/8dX77519ee1cf0b49.jpg,false,SWAP_CLEAN
7796433551465,coussin-de-protection-12pi-rembourrage-trampoline-resistant,Coussin de sécurité trampoline 12 pieds résistant UV,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ROM45519784d9ced3.jpg,true,SWAP_TEXT
7752222244969,coussins-de-chaise-de-patio-4-pieces-interieur-exterieur,Coussins chaise patio 4 pièces avec dossier,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/HfR2c918db74c01b6.jpg,false,SWAP_CLEAN
7793456611433,coussins-de-chaise-de-patio-ensemble-de-2-pour-interieur-exterieur-1,Coussins chaise patio ensemble 2 pièces polyester,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/YOp2181983573b291_598dd03e-1919-45e5-8799-a63e0a56751d.jpg,true,SWAP_TEXT
9359739781225,coussins-chaise-2-pieces-matelasses-attaches,Coussins de chaise 2 pièces matelassés avec attaches,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/nwZf5419c220efb2b.jpg,false,SWAP_CLEAN
9373974397033,coussins-chaise-patio-avec-dossier-lot-de-2,"Coussins de chaise de patio avec dossier, lot de 2",7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/l6w33419526f42d5b.jpg,true,SWAP_TEXT
7798393700457,coussins-de-remplacement-3-places-pour-banc-balancoire-patio,Coussins de remplacement pour banc 3 places extérieur,21,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5bpdd519c220f1426_26f6d90d-bce9-40e3-8743-e8f380d872e9.jpg,true,SWAP_TEXT
9367415423081,cuisine-boue-enfant-bois-robinet-bac-tableau-noir,"Cuisine boue enfant avec robinet, bac, tableau noir",7,,,,STILL_NO_LIFESTYLE
9371850539113,dalles-terrasse-bois-emboitables-27-pieces,Dalles de terrasse en bois emboîtables — ensemble de 27,14,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/g966ff19c22454815_4023aa7f-9029-4edb-8e41-ac8c7ac61d31.jpg,false,SWAP_CLEAN
9371850473577,dalles-terrasse-wpc-encastrables-11-pieces,Dalles de terrasse WPC encastrables 11 pièces,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/fUBd5c19c220f2509.jpg,false,SWAP_CLEAN
9365039480937,devidoir-mural-retractable-20m-enroulement-automatique,Dévidoir mural rétractable 20m avec enroulement automatique,7,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/oDnea419be904cb82.jpg,true,SWAP_TEXT
9367414767721,dome-escalade-geometrique-enfants,Dôme d'escalade géométrique 183 cm pour enfants,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/etu0b119e243913a6.jpg,false,SWAP_CLEAN
7752230371433,enclos-dexterieur-pour-chats-avec-toit-etanche-et-plateformes,Enclos extérieur chat multi-niveaux avec toit transparent,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/qd4e3b194868509bf_4283c8f5-86bf-4c99-8388-2406295d5588.jpg,false,SWAP_CLEAN
7752229847145,enclos-exterieur-pour-chat-86cm-avec-roues-et-hamac,Enclos Extérieur Chat Multi-Niveaux sur Roulettes 86cm,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/8tD4e71948396cd67.jpg,false,SWAP_CLEAN
7752239480937,enclos-exterieur-pour-chats-6-plateformes-griffoir-toit-etanche,Enclos extérieur pour chat avec 6 plateformes de saut,21,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/lGYb8419496b12a3e.jpg,true,SWAP_TEXT
7752207794281,catio-exterieur-en-bois-193cm-avec-toit-asphalte-et-plateformes,Enclos extérieur pour chat en bois avec toit asphalte,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PLt47619493651160.jpg,false,SWAP_CLEAN
7752189968489,enclos-exterieur-pour-chat-catio-en-bois-avec-toit-asphalte,Enclos extérieur pour chats avec 6 plateformes,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/rBV8dc19519144306_e61eed1c-2dde-4cd5-8589-d2b1d1224a09.jpg,false,SWAP_CLEAN
7752200192105,enclos-exterieur-pour-chat-avec-roues-et-plateformes,Enclos extérieur surélevé avec roues et plateforme de repos,21,21,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/CSW565194833af25f.jpg,false,SWAP_CLEAN
7752199733353,parc-a-chien-exterieur-enclos-verrouillable-en-acier-soude,Enclos pour chien extérieur verrouillable acier soudé,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/1VQ1d219493c2b3e8_c293dc03-2422-4557-8032-fd28791d36c1.jpg,false,SWAP_CLEAN
7750490292329,ensemble-de-bar-de-patio-3-pieces-avec-table-haute-et-2-tabourets,Ensemble bar patio 3 pièces hauteur comptoir table 109 cm,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/qGV5ed195472435b2.jpg,false,SWAP_CLEAN
7750490226793,ensemble-de-bar-de-patio-5-pieces-avec-table-haute-et-4-tabourets,Ensemble bistro patio 5 pièces table haute tabourets,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/4eFd93195660a0dcd.jpg,false,SWAP_CLEAN
9376661602409,ensemble-bistro-pliant-3-pieces-table-verre,Ensemble bistro pliant 3 pièces avec table en verre,7,,,,STILL_NO_LIFESTYLE
9365263253609,ensemble-bistrot-3-pieces-rotin-verre-kaki,Ensemble bistrot 3 pièces rotin avec table verre — kaki,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ceVd8e19d2bc37ecb.jpg,false,SWAP_CLEAN
7752239841385,ensemble-de-2-chaises-bercantes-pliantes-et-table-acier,Ensemble chaise berçante pliable 3 pièces,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/BBG1bd195757d05da.jpg,false,SWAP_CLEAN
7736549539945,ensemble-salon-exterieur-4-pieces-rotin-gris-mixte,Ensemble de conversation extérieur 4 pièces en rotin,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/K89a011949477c16e.jpg,false,SWAP_CLEAN
9367413358697,ensemble-jeu-3-en-1-glissoire-grimpeur-panier,Ensemble de jeu 3 en 1 glissoire grimpeur panier,7,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PeZd8319494d45717.jpg,true,SWAP_TEXT
9367403233385,ensemble-jeu-camion-atelier-enfants-61-pieces,Ensemble de jeu camion-atelier pour enfants 61 pièces,7,,,,STILL_NO_LIFESTYLE
7736576344169,ensemble-patio-4-pieces-avec-coussins-epais-gris,Ensemble de meubles de patio 4 pièces avec coussins épais,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5rm46119d460a2400.jpg,false,SWAP_CLEAN
7736576573545,ensemble-patio-rotin-7-pieces-sectionnel-vert-pale,Ensemble de meubles de patio 7 pièces rotin modulaire,28,21,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/EXX6bc19592f4b211_cec3dd2e-9fdb-4989-b973-9f6aefd73ab8.jpg,false,SWAP_CLEAN
7736549015657,ensemble-meuble-patio-rotin-4-pieces-canape-amoureux-chaises,Ensemble de meubles de patio rotin 4 pièces avec coussins,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5sA90f195f1386e81_3ae728a7-8555-4743-b9bc-161e5878dc93.jpg,false,SWAP_CLEAN
7736576802921,ensemble-patio-4-pieces-canapes-tables-rotin-gris,Ensemble de Patio 4 Pièces avec Table Rangement,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/EZ790f19cfeb5867c.jpg,false,SWAP_CLEAN
9369986695273,ensemble-jeu-4-en-1-glissoire-balancoire-panier-basketball,Ensemble jeu 4-en-1 glissoire balançoire panier basketball,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/KlE92719149b061c5.jpg,false,SWAP_CLEAN
9367413882985,ensemble-jeu-6-en-1-toboggan-balancoire-panier-basketball,Ensemble jeu 6-en-1 toboggan balançoire panier basketball,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Y0N44119494783d28_260fa372-a01c-425c-9f30-75e0494d066c.jpg,false,SWAP_CLEAN
7736576868457,ensemble-de-patio-6-pieces-mobilier-rotin-pe-exterieur-khaki,Ensemble mobilier patio 6 pièces rotin conversation — Kaki,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/iel80919711d64771.jpg,false,SWAP_CLEAN
7736576540777,ensemble-sofa-sectionnel-7-pieces-rotin-brun-beige,Ensemble mobilier patio 7 pièces rotin modulaire,14,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/lMube818f14575959.jpg,false,SWAP_CLEAN
7798393438313,ensemble-de-meubles-de-patio-4-pieces-en-rotin-avec-table-cafe,Ensemble patio 4 pièces rotin avec causeuse,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/zQOe5119567534ca6_402719fd-31cc-419a-92c5-730c6979a9c1.jpg,false,SWAP_CLEAN
7736576835689,ensemble-patio-4-pieces-rotin-pe-rouge-canapes-table-basse,Ensemble patio 4 pièces rotin PE pivotant,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/drn938194942f86e5_f4a40f21-5180-4abc-9457-3d6f1174b490.jpg,false,SWAP_CLEAN
7736577196137,ensemble-patio-5-pcs-rotin-chaises-ottomans-table-verre,Ensemble patio 5 pièces avec repose-pieds en osier,42,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PZs45d19d723bb76c.jpg,false,SWAP_CLEAN
9365039382633,ensemble-patio-7-pieces-rotin-modulaire,Ensemble patio 7 pièces rotin modulaire avec table,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/HoCd5919a28939eca.jpg,false,SWAP_CLEAN
9370968883305,ensemble-patio-9-pieces-osier-modulaire,Ensemble patio 9 pièces osier modulaire avec coussins,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/v1n4821949666a867.jpg,false,SWAP_CLEAN
7736571723881,ensemble-meubles-patio-4-pieces-causeuse-2-fauteuils-table,Ensemble patio conversation 4 pièces avec table verre trempé,21,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/LYbdaf19cac47c9ea.jpg,false,SWAP_CLEAN
7736576639081,ensemble-patio-7-pieces-salon-rotin-sectionnel-gris,Ensemble patio conversation 7 pièces rotin,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/z2U6ff19546c43f61.jpg,false,SWAP_CLEAN
7752240005225,ensemble-de-chaises-bercantes-et-table-bistro-3-pieces,Ensemble planeurs de patio et table 3 pièces,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/YXU6d419bfe27773a.jpg,false,SWAP_CLEAN
9359740272745,ensemble-sectionnel-patio-7-pieces-rotin,Ensemble sectionnel de patio 7 pièces avec table,7,,,,STILL_NO_LIFESTYLE
